timestamp,open,high,low,close
2026-06-10 13:30:00,7308.25,7308.78,7297.09,7300.59
2026-06-10 13:35:00,7300.9,7300.9,7293.3,7293.49
2026-06-10 13:40:00,7293.72,7297.38,7291.23,7291.59
2026-06-10 13:45:00,7291.58,7317.95,7291.36,7315.0
2026-06-10 13:50:00,7315.09,7316.41,7302.46,7311.07
2026-06-10 13:55:00,7311.37,7319.6,7310.53,7318.41
2026-06-10 14:00:00,7318.36,7328.93,7318.0,7328.93
2026-06-10 14:05:00,7328.93,7329.16,7317.46,7317.61
2026-06-10 14:10:00,7317.44,7324.09,7317.44,7319.32
2026-06-10 14:15:00,7319.32,7324.29,7307.67,7309.94
2026-06-10 14:20:00,7310.03,7315.68,7305.84,7311.6
2026-06-10 14:25:00,7311.7,7312.49,7306.84,7307.74
2026-06-10 14:30:00,7307.73,7307.73,7301.44,7302.56
2026-06-10 14:35:00,7302.58,7302.58,7294.08,7297.24
2026-06-10 14:40:00,7297.29,7300.07,7293.71,7297.38
2026-06-10 14:45:00,7297.17,7297.17,7291.53,7291.53
2026-06-10 14:50:00,7291.44,7291.91,7282.47,7289.48
2026-06-10 14:55:00,7289.55,7289.97,7282.14,7286.48
2026-06-10 15:00:00,7286.69,7292.21,7281.09,7285.82
2026-06-10 15:05:00,7285.91,7292.61,7282.81,7289.84
2026-06-10 15:10:00,7289.68,7289.83,7280.79,7282.29
2026-06-10 15:15:00,7282.45,7283.79,7275.52,7277.1
2026-06-10 15:20:00,7277.16,7277.23,7269.88,7273.06
2026-06-10 15:25:00,7273.19,7274.13,7267.35,7272.85
2026-06-10 15:30:00,7272.21,7283.16,7269.22,7281.0
2026-06-10 15:35:00,7281.19,7288.19,7279.14,7287.28
2026-06-10 15:40:00,7287.07,7288.98,7278.91,7284.59
2026-06-10 15:45:00,7284.42,7285.65,7274.36,7280.08
2026-06-10 15:50:00,7280.23,7290.0,7269.08,7280.08
2026-06-10 15:55:00,7280.25,7283.9,7265.93,7267.65
2026-06-10 16:00:00,7266.61,7267.71,7266.61,7266.99
2026-06-10 16:05:00,7266.99,7266.99,7266.99,7266.99
2026-06-10 16:10:00,7266.99,7266.99,7266.99,7266.99
2026-06-10 16:15:00,7266.99,7266.99,7266.99,7266.99
2026-06-10 16:20:00,7266.99,7266.99,7266.99,7266.99
2026-06-10 16:40:00,7266.99,7266.99,7266.99,7266.99
2026-06-11 09:30:00,7287.67,7303.4,7283.36,7284.13
2026-06-11 09:35:00,7284.15,7295.1,7280.41,7284.37
2026-06-11 09:40:00,7284.43,7289.68,7276.92,7285.26
2026-06-11 09:45:00,7284.93,7309.71,7281.45,7299.49
2026-06-11 09:50:00,7299.22,7327.86,7299.22,7323.14
2026-06-11 09:55:00,7323.01,7327.9,7306.92,7309.01
2026-06-11 10:00:00,7309.78,7327.84,7308.67,7324.31
2026-06-11 10:05:00,7323.7,7323.7,7310.97,7313.79
2026-06-11 10:10:00,7313.5,7314.51,7290.81,7291.05
2026-06-11 10:15:00,7291.26,7296.91,7281.55,7283.2
2026-06-11 10:20:00,7283.38,7307.99,7282.66,7305.03
2026-06-11 10:25:00,7304.18,7309.33,7289.5,7300.94
2026-06-11 10:30:00,7300.77,7304.72,7289.6,7294.01
2026-06-11 10:35:00,7294.96,7312.7,7293.77,7304.56
2026-06-11 10:40:00,7304.48,7310.83,7299.01,7299.05
2026-06-11 10:45:00,7298.74,7302.37,7291.41,7293.53
2026-06-11 10:50:00,7293.92,7294.75,7283.72,7286.48
2026-06-11 10:55:00,7286.54,7286.54,7263.78,7268.94
2026-06-11 11:00:00,7268.81,7275.09,7257.33,7272.05
2026-06-11 11:05:00,7271.79,7285.01,7266.35,7278.65
2026-06-11 11:10:00,7278.98,7290.8,7278.19,7286.96
2026-06-11 11:15:00,7286.68,7296.25,7280.06,7285.33
2026-06-11 11:20:00,7285.31,7299.08,7284.41,7295.24
2026-06-11 11:25:00,7294.9,7297.94,7284.81,7286.12
2026-06-11 11:30:00,7285.07,7290.28,7279.87,7287.49
2026-06-11 11:35:00,7287.75,7300.69,7287.55,7297.31
2026-06-11 11:40:00,7297.09,7305.31,7287.64,7290.87
2026-06-11 11:45:00,7291.07,7296.44,7286.63,7290.32
2026-06-11 11:50:00,7290.2,7290.37,7282.98,7284.58
2026-06-11 11:55:00,7284.75,7295.37,7281.08,7293.54
2026-06-11 12:00:00,7293.36,7302.0,7288.85,7291.61
2026-06-11 12:05:00,7292.18,7304.25,7290.45,7302.58
2026-06-11 12:10:00,7302.71,7313.13,7301.55,7310.35
2026-06-11 12:15:00,7310.49,7314.28,7306.32,7309.19
2026-06-11 12:20:00,7309.61,7312.05,7298.17,7298.23
2026-06-11 12:25:00,7298.47,7299.93,7291.12,7291.37
2026-06-11 12:30:00,7291.56,7310.56,7287.48,7305.66
2026-06-11 12:35:00,7305.64,7310.97,7298.31,7299.24
2026-06-11 12:40:00,7299.26,7300.55,7296.39,7298.4
2026-06-11 12:45:00,7298.26,7301.07,7294.15,7294.91
2026-06-11 12:50:00,7295.06,7295.68,7283.66,7283.66
2026-06-11 12:55:00,7283.8,7284.63,7277.23,7277.37
2026-06-11 13:00:00,7277.32,7283.15,7268.62,7270.81
2026-06-11 13:05:00,7270.85,7280.26,7270.68,7279.19
2026-06-11 13:10:00,7279.16,7283.76,7274.52,7275.34
2026-06-11 13:15:00,7275.31,7277.57,7266.52,7269.0
2026-06-11 13:20:00,7269.09,7273.47,7265.01,7272.58
2026-06-11 13:25:00,7272.56,7337.15,7272.01,7337.15
2026-06-11 13:30:00,7336.96,7360.16,7335.71,7352.71
2026-06-11 13:35:00,7353.14,7356.66,7344.88,7354.07
2026-06-11 13:40:00,7354.37,7377.88,7352.04,7375.56
2026-06-11 13:45:00,7375.15,7377.56,7358.4,7359.73
2026-06-11 13:50:00,7360.01,7361.08,7347.22,7356.02
2026-06-11 13:55:00,7356.0,7363.44,7350.22,7362.4
2026-06-11 14:00:00,7362.36,7367.88,7341.29,7345.02
2026-06-11 14:05:00,7344.95,7350.65,7338.36,7343.88
2026-06-11 14:10:00,7344.16,7355.19,7343.79,7355.01
2026-06-11 14:15:00,7355.09,7370.06,7354.03,7368.71
2026-06-11 14:20:00,7368.77,7368.77,7351.57,7358.17
2026-06-11 14:25:00,7357.93,7361.45,7355.7,7356.84
2026-06-11 14:30:00,7357.1,7365.84,7356.06,7357.94
2026-06-11 14:35:00,7358.03,7361.66,7354.5,7355.58
2026-06-11 14:40:00,7355.47,7362.48,7353.49,7362.08
2026-06-11 14:45:00,7361.99,7371.46,7361.26,7370.73
2026-06-11 14:50:00,7370.7,7374.82,7370.19,7370.31
2026-06-11 14:55:00,7370.36,7371.71,7364.75,7370.09
2026-06-11 15:00:00,7370.21,7378.55,7369.84,7375.66
2026-06-11 15:05:00,7376.17,7377.01,7366.7,7374.64
2026-06-11 15:10:00,7374.81,7384.31,7374.06,7382.16
2026-06-11 15:15:00,7382.45,7386.58,7380.75,7386.45
2026-06-11 15:20:00,7386.57,7388.67,7384.44,7386.43
2026-06-11 15:25:00,7386.48,7395.14,7385.24,7392.01
2026-06-11 15:30:00,7392.07,7410.63,7392.0,7409.16
2026-06-11 15:35:00,7409.41,7412.68,7401.24,7402.64
2026-06-11 15:40:00,7402.48,7411.56,7399.88,7407.1
2026-06-11 15:45:00,7407.12,7407.12,7393.03,7393.74
2026-06-11 15:50:00,7393.39,7398.29,7386.93,7395.6
2026-06-11 15:55:00,7395.86,7398.16,7389.53,7393.06
2026-06-11 16:00:00,7391.85,7394.3,7391.85,7394.3
2026-06-11 16:05:00,7394.3,7394.3,7394.3,7394.3
2026-06-11 16:10:00,7394.3,7394.3,7394.3,7394.3
2026-06-11 16:15:00,7394.3,7394.3,7394.3,7394.3
2026-06-11 16:20:00,7394.3,7394.3,7394.3,7394.3
2026-06-11 16:55:00,7394.3,7394.3,7394.3,7394.3
2026-06-12 09:30:00,7410.85,7417.38,7392.51,7395.98
2026-06-12 09:35:00,7396.0,7405.79,7395.71,7403.91
2026-06-12 09:40:00,7403.87,7404.59,7370.71,7370.76
2026-06-12 09:45:00,7370.83,7377.19,7363.01,7368.27
2026-06-12 09:50:00,7368.15,7378.05,7364.28,7373.33
2026-06-12 09:55:00,7373.72,7385.98,7371.72,7379.22
2026-06-12 10:00:00,7379.75,7402.89,7377.85,7399.29
2026-06-12 10:05:00,7399.95,7414.36,7395.49,7414.36
2026-06-12 10:10:00,7414.35,7417.33,7400.79,7406.06
2026-06-12 10:15:00,7405.97,7422.67,7405.78,7415.97
2026-06-12 10:20:00,7415.88,7420.62,7401.94,7404.23
2026-06-12 10:25:00,7404.33,7413.83,7404.22,7408.57
2026-06-12 10:30:00,7408.44,7417.09,7405.37,7410.44
2026-06-12 10:35:00,7410.21,7422.71,7409.91,7416.6
2026-06-12 10:40:00,7416.58,7416.6,7391.91,7391.98
2026-06-12 10:45:00,7392.03,7398.43,7384.45,7386.63
2026-06-12 10:50:00,7386.21,7427.83,7385.96,7427.83
2026-06-12 10:55:00,7428.39,7437.15,7423.0,7436.26
2026-06-12 11:00:00,7436.02,7442.05,7429.3,7434.13
2026-06-12 11:05:00,7433.65,7440.59,7432.13,7437.54
2026-06-12 11:10:00,7437.46,7445.27,7434.51,7443.27
2026-06-12 11:15:00,7443.44,7449.26,7438.48,7449.02
2026-06-12 11:20:00,7449.28,7456.01,7445.19,7454.52
2026-06-12 11:25:00,7454.79,7456.4,7450.66,7452.96
2026-06-12 11:30:00,7453.16,7453.47,7439.64,7439.64
2026-06-12 11:35:00,7439.42,7448.71,7426.44,7431.65
2026-06-12 11:40:00,7431.95,7432.53,7420.69,7422.04
2026-06-12 11:45:00,7421.9,7431.16,7406.99,7407.72
2026-06-12 11:50:00,7407.88,7424.49,7404.9,7420.15
2026-06-12 11:55:00,7420.99,7421.72,7396.68,7401.25
2026-06-12 12:00:00,7401.26,7406.54,7394.6,7402.5
2026-06-12 12:05:00,7401.75,7410.55,7397.32,7408.68
2026-06-12 12:10:00,7408.85,7430.84,7402.74,7422.9
2026-06-12 12:15:00,7423.01,7434.01,7417.19,7418.6
2026-06-12 12:20:00,7418.87,7423.14,7413.14,7420.11
2026-06-12 12:25:00,7419.89,7423.32,7414.25,7418.99
2026-06-12 12:30:00,7418.92,7423.36,7416.04,7423.35
2026-06-12 12:35:00,7423.11,7423.6,7416.32,7419.32
2026-06-12 12:40:00,7419.43,7426.33,7416.25,7417.9
2026-06-12 12:45:00,7417.84,7425.88,7417.27,7425.81
2026-06-12 12:50:00,7425.78,7427.77,7422.08,7423.53
2026-06-12 12:55:00,7423.35,7428.39,7416.14,7427.55
2026-06-12 13:00:00,7427.73,7433.15,7426.78,7432.57
2026-06-12 13:05:00,7432.41,7441.33,7431.7,7435.26
2026-06-12 13:10:00,7435.31,7435.91,7425.41,7432.99
2026-06-12 13:15:00,7432.48,7438.15,7430.92,7437.35
2026-06-12 13:20:00,7437.41,7439.41,7434.43,7436.61
2026-06-12 13:25:00,7436.6,7438.04,7430.07,7434.0
2026-06-12 13:30:00,7433.68,7434.53,7426.53,7427.41
2026-06-12 13:35:00,7427.36,7431.86,7426.01,7429.97
2026-06-12 13:40:00,7429.74,7432.52,7427.17,7429.11
2026-06-12 13:45:00,7429.15,7433.34,7428.57,7430.25
2026-06-12 13:50:00,7430.4,7432.68,7429.29,7431.02
2026-06-12 13:55:00,7431.02,7431.02,7421.79,7425.49
2026-06-12 14:00:00,7425.48,7426.96,7421.94,7422.9
2026-06-12 14:05:00,7422.9,7424.46,7417.78,7421.95
2026-06-12 14:10:00,7421.95,7431.84,7421.12,7422.97
2026-06-12 14:15:00,7422.86,7424.15,7417.05,7419.03
2026-06-12 14:20:00,7418.97,7421.22,7416.95,7419.08
2026-06-12 14:25:00,7419.1,7425.41,7417.74,7424.66
2026-06-12 14:30:00,7424.59,7430.06,7424.52,7428.64
2026-06-12 14:35:00,7428.71,7429.44,7427.1,7429.2
2026-06-12 14:40:00,7429.18,7435.17,7429.18,7434.38
2026-06-12 14:45:00,7434.28,7435.07,7430.55,7432.17
2026-06-12 14:50:00,7432.11,7433.42,7427.48,7432.8
2026-06-12 14:55:00,7432.77,7432.77,7422.38,7422.69
2026-06-12 15:00:00,7422.63,7432.66,7422.06,7432.13
2026-06-12 15:05:00,7431.96,7434.23,7428.55,7429.98
2026-06-12 15:10:00,7430.03,7430.38,7425.37,7427.12
2026-06-12 15:15:00,7426.81,7429.01,7422.74,7428.99
2026-06-12 15:20:00,7428.97,7429.61,7426.35,7428.51
2026-06-12 15:25:00,7428.48,7431.51,7426.21,7426.79
2026-06-12 15:30:00,7426.7,7427.58,7417.81,7417.89
2026-06-12 15:35:00,7417.84,7428.65,7413.14,7418.95
2026-06-12 15:40:00,7418.91,7424.0,7417.0,7420.99
2026-06-12 15:45:00,7420.69,7423.0,7417.11,7421.75
2026-06-12 15:50:00,7421.68,7425.03,7420.38,7425.03
2026-06-12 15:55:00,7425.12,7432.14,7425.12,7430.86
2026-06-12 16:00:00,7430.6,7431.47,7430.6,7431.46
2026-06-12 16:05:00,7431.46,7431.46,7431.46,7431.46
2026-06-12 16:10:00,7431.46,7431.46,7431.46,7431.46
2026-06-12 16:15:00,7431.46,7431.46,7431.46,7431.46
2026-06-12 16:20:00,7431.46,7431.46,7431.46,7431.46
2026-06-12 16:50:00,7431.46,7431.46,7431.46,7431.46
2026-06-15 09:30:00,7516.75,7542.82,7516.75,7538.75
2026-06-15 09:35:00,7538.62,7546.72,7538.62,7542.08
2026-06-15 09:40:00,7542.33,7544.94,7537.88,7539.72
2026-06-15 09:45:00,7539.88,7550.59,7539.88,7550.11
2026-06-15 09:50:00,7550.02,7552.67,7547.68,7548.97
2026-06-15 09:55:00,7548.54,7552.07,7543.25,7543.45
2026-06-15 10:00:00,7544.2,7551.0,7541.74,7547.81
2026-06-15 10:05:00,7548.16,7550.39,7540.93,7543.28
2026-06-15 10:10:00,7543.49,7544.03,7535.86,7541.16
2026-06-15 10:15:00,7541.27,7544.69,7537.22,7543.87
2026-06-15 10:20:00,7543.81,7546.05,7537.91,7540.98
2026-06-15 10:25:00,7541.42,7548.95,7540.94,7548.06
2026-06-15 10:30:00,7548.03,7548.89,7540.87,7543.12
2026-06-15 10:35:00,7543.33,7546.69,7542.47,7545.12
2026-06-15 10:40:00,7545.04,7545.39,7542.18,7543.92
2026-06-15 10:45:00,7543.98,7549.39,7543.98,7546.42
2026-06-15 10:50:00,7546.07,7551.39,7546.07,7550.12
2026-06-15 10:55:00,7550.2,7554.99,7549.67,7552.89
2026-06-15 11:00:00,7553.17,7558.99,7552.99,7558.15
2026-06-15 11:05:00,7558.07,7559.42,7555.34,7558.25
2026-06-15 11:10:00,7558.45,7559.1,7555.77,7558.41
2026-06-15 11:15:00,7558.18,7559.64,7556.53,7557.76
2026-06-15 11:20:00,7557.86,7561.75,7557.63,7559.8
2026-06-15 11:25:00,7559.7,7563.75,7559.63,7562.71
2026-06-15 11:30:00,7562.72,7565.44,7559.89,7559.98
2026-06-15 11:35:00,7559.98,7564.99,7559.78,7563.85
2026-06-15 11:40:00,7564.01,7566.31,7563.1,7565.65
2026-06-15 11:45:00,7565.57,7571.96,7565.57,7571.77
2026-06-15 11:50:00,7571.84,7573.29,7570.48,7571.68
2026-06-15 11:55:00,7571.89,7574.19,7570.65,7572.72
2026-06-15 12:00:00,7572.79,7577.92,7572.54,7575.96
2026-06-15 12:05:00,7575.9,7576.33,7574.16,7574.37
2026-06-15 12:10:00,7574.27,7576.09,7572.37,7573.2
2026-06-15 12:15:00,7573.21,7574.11,7570.5,7573.0
2026-06-15 12:20:00,7573.0,7576.13,7572.75,7575.91
2026-06-15 12:25:00,7576.03,7576.78,7573.92,7575.86
2026-06-15 12:30:00,7575.9,7577.34,7573.1,7573.22
2026-06-15 12:35:00,7573.12,7574.71,7569.76,7570.65
2026-06-15 12:40:00,7570.51,7573.36,7569.2,7571.03
2026-06-15 12:45:00,7570.9,7570.9,7566.85,7568.13
2026-06-15 12:50:00,7568.31,7570.8,7568.11,7568.43
2026-06-15 12:55:00,7568.45,7570.9,7567.46,7570.08
2026-06-15 13:00:00,7570.1,7571.42,7564.73,7569.16
2026-06-15 13:05:00,7569.3,7570.99,7564.47,7565.49
2026-06-15 13:10:00,7565.32,7569.93,7564.84,7569.19
2026-06-15 13:15:00,7569.2,7573.15,7568.28,7571.37
2026-06-15 13:20:00,7571.44,7574.04,7570.76,7573.09
2026-06-15 13:25:00,7573.0,7574.64,7571.62,7572.53
2026-06-15 13:30:00,7572.64,7574.23,7568.82,7570.46
2026-06-15 13:35:00,7570.35,7572.9,7570.35,7571.66
2026-06-15 13:40:00,7571.58,7571.75,7568.67,7568.9
2026-06-15 13:45:00,7568.83,7569.71,7567.24,7569.16
2026-06-15 13:50:00,7569.18,7569.29,7565.94,7566.07
2026-06-15 13:55:00,7565.93,7566.11,7562.3,7563.31
2026-06-15 14:00:00,7563.33,7564.57,7558.19,7559.12
2026-06-15 14:05:00,7559.02,7562.71,7558.19,7561.1
2026-06-15 14:10:00,7561.39,7563.39,7560.86,7563.34
2026-06-15 14:15:00,7563.36,7564.58,7562.22,7562.6
2026-06-15 14:20:00,7562.58,7562.68,7560.5,7561.2
2026-06-15 14:25:00,7561.18,7562.2,7558.31,7558.54
2026-06-15 14:30:00,7558.54,7560.75,7556.1,7559.87
2026-06-15 14:35:00,7559.8,7563.88,7559.02,7563.42
2026-06-15 14:40:00,7563.5,7564.34,7561.82,7564.21
2026-06-15 14:45:00,7564.04,7565.95,7563.0,7563.9
2026-06-15 14:50:00,7563.95,7564.71,7562.15,7563.26
2026-06-15 14:55:00,7563.2,7564.09,7560.05,7560.93
2026-06-15 15:00:00,7561.08,7561.81,7559.01,7559.61
2026-06-15 15:05:00,7559.41,7560.77,7558.59,7559.79
2026-06-15 15:10:00,7559.81,7562.32,7558.57,7561.11
2026-06-15 15:15:00,7561.13,7563.57,7560.19,7560.68
2026-06-15 15:20:00,7560.62,7560.99,7557.35,7557.97
2026-06-15 15:25:00,7557.95,7558.79,7554.54,7554.8
2026-06-15 15:30:00,7554.56,7557.44,7553.17,7553.85
2026-06-15 15:35:00,7553.96,7555.02,7552.45,7554.4
2026-06-15 15:40:00,7554.46,7556.0,7553.64,7555.09
2026-06-15 15:45:00,7555.0,7560.08,7554.38,7558.27
2026-06-15 15:50:00,7558.2,7558.2,7548.65,7549.9
2026-06-15 15:55:00,7550.16,7555.26,7545.56,7555.26
2026-06-15 16:00:00,7556.03,7556.03,7554.29,7554.29
2026-06-15 16:05:00,7554.29,7554.29,7554.29,7554.29
2026-06-15 16:10:00,7554.29,7554.29,7554.29,7554.29
2026-06-15 16:15:00,7554.29,7554.29,7554.29,7554.29
2026-06-15 16:20:00,7554.29,7554.29,7554.29,7554.29
2026-06-15 16:40:00,7554.29,7554.29,7554.29,7554.29
2026-06-16 09:30:00,7548.78,7562.72,7548.78,7561.45
2026-06-16 09:35:00,7561.77,7564.42,7557.8,7557.8
2026-06-16 09:40:00,7557.43,7563.06,7557.34,7558.88
2026-06-16 09:45:00,7559.04,7564.96,7558.56,7561.54
2026-06-16 09:50:00,7561.92,7563.72,7558.61,7559.6
2026-06-16 09:55:00,7559.98,7560.95,7549.97,7550.56
2026-06-16 10:00:00,7550.99,7558.1,7550.99,7557.66
2026-06-16 10:05:00,7557.33,7561.29,7552.37,7561.29
2026-06-16 10:10:00,7561.84,7563.0,7556.67,7558.2
2026-06-16 10:15:00,7558.44,7560.69,7549.61,7550.74
2026-06-16 10:20:00,7550.37,7554.15,7542.13,7545.94
2026-06-16 10:25:00,7546.23,7550.57,7541.66,7541.81
2026-06-16 10:30:00,7541.7,7541.7,7533.03,7535.64
2026-06-16 10:35:00,7535.36,7546.75,7535.22,7546.16
2026-06-16 10:40:00,7546.43,7550.92,7544.05,7544.37
2026-06-16 10:45:00,7544.27,7544.84,7540.53,7541.88
2026-06-16 10:50:00,7541.83,7547.64,7541.68,7542.81
2026-06-16 10:55:00,7542.86,7544.01,7535.66,7539.49
2026-06-16 11:00:00,7540.27,7544.66,7539.28,7543.29
2026-06-16 11:05:00,7543.38,7545.76,7540.51,7544.48
2026-06-16 11:10:00,7544.45,7547.75,7541.42,7544.7
2026-06-16 11:15:00,7544.75,7546.97,7540.56,7540.94
2026-06-16 11:20:00,7540.74,7542.83,7536.44,7539.43
2026-06-16 11:25:00,7539.36,7541.07,7533.33,7536.66
2026-06-16 11:30:00,7536.51,7543.47,7536.51,7541.63
2026-06-16 11:35:00,7541.8,7544.63,7536.92,7538.65
2026-06-16 11:40:00,7538.86,7539.96,7534.12,7534.81
2026-06-16 11:45:00,7534.92,7536.47,7527.4,7532.0
2026-06-16 11:50:00,7532.22,7542.4,7530.36,7541.78
2026-06-16 11:55:00,7541.66,7544.04,7537.77,7537.98
2026-06-16 12:00:00,7537.95,7546.57,7537.39,7543.59
2026-06-16 12:05:00,7543.58,7546.69,7542.93,7545.2
2026-06-16 12:10:00,7545.01,7549.63,7544.07,7547.14
2026-06-16 12:15:00,7546.83,7548.75,7543.63,7546.61
2026-06-16 12:20:00,7546.34,7548.87,7544.81,7545.53
2026-06-16 12:25:00,7545.62,7546.41,7542.21,7544.07
2026-06-16 12:30:00,7543.98,7544.49,7535.11,7535.11
2026-06-16 12:35:00,7534.99,7538.35,7534.2,7537.59
2026-06-16 12:40:00,7537.64,7542.28,7535.91,7540.76
2026-06-16 12:45:00,7540.79,7542.28,7537.38,7537.59
2026-06-16 12:50:00,7537.39,7540.8,7534.71,7536.34
2026-06-16 12:55:00,7536.35,7537.59,7533.44,7537.44
2026-06-16 13:00:00,7537.51,7537.54,7533.62,7534.64
2026-06-16 13:05:00,7534.73,7535.06,7532.48,7534.48
2026-06-16 13:10:00,7534.41,7537.96,7534.31,7536.16
2026-06-16 13:15:00,7536.07,7537.17,7531.32,7531.72
2026-06-16 13:20:00,7531.66,7533.99,7529.19,7533.91
2026-06-16 13:25:00,7533.79,7534.35,7531.22,7532.48
2026-06-16 13:30:00,7532.48,7532.71,7529.68,7530.99
2026-06-16 13:35:00,7530.78,7532.0,7525.28,7526.77
2026-06-16 13:40:00,7526.7,7531.68,7525.42,7529.67
2026-06-16 13:45:00,7529.58,7531.62,7527.51,7531.13
2026-06-16 13:50:00,7531.39,7535.51,7530.37,7535.5
2026-06-16 13:55:00,7535.44,7536.77,7531.12,7531.54
2026-06-16 14:00:00,7531.43,7533.44,7530.54,7532.48
2026-06-16 14:05:00,7532.44,7532.96,7529.77,7530.46
2026-06-16 14:10:00,7530.39,7532.56,7530.04,7530.55
2026-06-16 14:15:00,7530.55,7531.52,7527.72,7529.99
2026-06-16 14:20:00,7530.02,7532.11,7528.89,7530.69
2026-06-16 14:25:00,7530.73,7533.71,7530.48,7531.81
2026-06-16 14:30:00,7531.81,7532.55,7528.8,7529.54
2026-06-16 14:35:00,7529.4,7532.54,7527.95,7531.13
2026-06-16 14:40:00,7531.06,7532.09,7529.64,7531.26
2026-06-16 14:45:00,7531.33,7532.67,7528.53,7528.53
2026-06-16 14:50:00,7528.64,7529.84,7527.63,7528.67
2026-06-16 14:55:00,7528.65,7530.41,7526.47,7527.8
2026-06-16 15:00:00,7527.89,7529.01,7524.33,7528.0
2026-06-16 15:05:00,7528.03,7528.03,7523.37,7523.41
2026-06-16 15:10:00,7523.51,7524.72,7518.81,7519.94
2026-06-16 15:15:00,7519.77,7520.29,7511.63,7520.11
2026-06-16 15:20:00,7520.21,7525.21,7519.49,7524.58
2026-06-16 15:25:00,7524.48,7525.89,7520.49,7522.17
2026-06-16 15:30:00,7522.25,7523.56,7517.15,7517.46
2026-06-16 15:35:00,7517.12,7520.43,7514.34,7514.66
2026-06-16 15:40:00,7514.81,7520.41,7514.0,7520.1
2026-06-16 15:45:00,7520.11,7520.61,7516.09,7518.32
2026-06-16 15:50:00,7518.79,7521.93,7514.89,7521.01
2026-06-16 15:55:00,7520.66,7521.44,7508.68,7512.99
2026-06-16 16:00:00,7512.53,7512.53,7511.35,7511.35
2026-06-16 16:05:00,7511.35,7511.35,7511.35,7511.35
2026-06-16 16:10:00,7511.35,7511.35,7511.35,7511.35
2026-06-16 16:15:00,7511.35,7511.35,7511.35,7511.35
2026-06-16 16:20:00,7511.35,7511.35,7511.35,7511.35
2026-06-16 16:55:00,7511.35,7511.35,7511.35,7511.35
2026-06-17 09:30:00,7524.5,7524.5,7513.07,7516.86
2026-06-17 09:35:00,7516.97,7520.46,7513.7,7514.74
2026-06-17 09:40:00,7514.74,7526.81,7513.96,7526.56
